THW in Niedersachsen		
		
Heros Stade 86/26	MTW OV	VW T6.1, Neufahrzeug 2021
		
THW OV Stelle-Winsen	Alte Lüneburger Straße 51	21435 Stelle
		Zugtrupp, B1, FG N und FG W/P, sowie zusätzliche Ausstattung
>>> 1. Technischer Zug		
Heros Stelle 21/10	MTW	
Heros Stelle 22/51	GKW	
	Anhänger 8t Rüstholz, EGS	
>>> Fachgruppe N		
Heros Stelle 24/54	MzKW	Baujahr 1995, 2021 aus Cloppenburg übernommen
	SEA 50 kVA mit Lichtmast	Neufahrzeug 08/2019
>>> Fachgruppe Wasserschaden / Pumpen		
Heros Stelle 38/43	LKW Lbw	
Heros Stelle 38/34	MLW 4	Neufahrzeug 2017
	Anhänger SwPu 5000l	
	Anhänger SwPu 3000l	
>>> OV Stab		
Heros Stelle 86/25	MTW	
	Anhänger OV	
>>> zusätzliche Austattung		
Heros Stelle 86/MZB	MzB	
	Anhänger Wechselbrücke	
	Wechselbrücke EGS	
	Wechselbrücke Wasserschaden / Pumpen	
	Anhänger SEA 9kVA	Notstromversorgung Digitalfunk
	Anhänger SEA 13kVA	für FG W/P
		
THW OV Uelzen	Bohldamm 67	29525 Uelzen
>>> 1. Technischer Zug		
Heros Uelzen 21/10	MTW-TZ	
Heros Uelzen 22/51	GKW	
	Anhänger ASH	Abstützsystem Holz
>>> Fachgruppe N		
Heros Uelzen 24/53	GKW 2	
>>> Fachgruppe Infrastruktur		
Heros Uelzen 31/25	MTW FGr	Neufahrzeug 2021
Heros Uelzen 31/34	MLW 4	Neufahrzeug 2016
Heros Uelzen 31/32	MLW 2	
Heros Uelzen 31/33	MLW 3	
	Anhänger 20kVA Lichtmast	
>>> Fachgruppe Wassergefahren		
Heros Uelzen 37/46	LKW Lkr	
Heros Uelzen 37/83	Schnell-Einsatz Ponton	
Heros Uelzen 37/85	SchlB	auf Trailer
	2 Anhänger MzPt	
Heros Uelzen 37/83	MzPt	
Heros Uelzen 37/84	MzPt	
>>> Trupp Einsatzstellensicherung		
Heros Uelzen 75/25	MTW ESS	
>>> OV Stab		
Heros Uelzen 86/25	MTW	VW T4
Heros Uelzen 86/26	MTW	VW T5
	Duschcontainer	Neufahrzeug 2016
	WC-Container	
		
Regionalstelle Bremen:		
Bremen Mitte (ZTr, B, N, R(B))	Kleiner Ort 4	28357 Bremen
		siehe Bremer Liste
Bremen Nord (ZTr, B, N, W/P(A), ZTr Log, M, FK)	Togostraße 44	28239 Bremen
		siehe Bremer Liste
Bremen Ost (ZTr, B, N, W/P (B))	Osterholzer Heerstraße 75a	28307 Bremen
		siehe Bremer Liste
Bremen Süd (ZTr, B, N, W(A), BrB, V)	Seesenthorn 2	28201 Bremen
		siehe Bremer Liste
Bremerhaven (ZTr, B, N, R(C), Öl (B))	Batteriestraße 100	27568 Bremerhaven
		siehe Bremerhavener Liste
		
Cuxhaven (ZTr, B, N, Sp, Öl (B))	Humphry-Davy-Straße 39	27472 Cuxhaven
>>> 1. Technischer Zug		
Heros Cuxhaven 21/10	MTW-TZ	
Heros Cuxhaven 22/51	GKW	
	Anhänger 17to Ladebordwand	
>>> Fachgruppe N		
Heros Cuxhaven 24/54	MzKw	
	Abrollbehälter Lagercontainer und Stromerzeuger 45 kVA	
>>> Fachgruppe Sprengen		
Heros Cuxhaven 35/26	MTW	
Heros Cuxhaven 35/32	MLW II	
>>> Fachgruppe Ölschaden (Typ B)		
Heros Cuxhaven 56/45	LKW Lkr	
	Gabelstapler	
Heros Cuxhaven 56/65	WLF	
Heros Cuxhaven 56/56	GW-Öl	
	Anhänger Wechsellader	
	Anhänger Rettungsschnellboot	
>>> öGA Deischschutz		
Heros Cuxhaven 75/32	MLW II	
>>> OV Stab		
Heros Cuxhaven 86/21	PKW	
Heros Cuxhaven 86/25	MTW OV	
	Geräteanhänger	
>>> Trupp Einsatzstellensicherung		
		
Delmenhorst (ZTr, B, N)	Friedrich-Ebert-Allee 11A	27749 Delmenhorst
>>> Zugtrupp		
Heros Delmenhorst 21/10	MTW Zug	
>>> Bergungsgruppe B1		
Heros Delmenhorst 22/51	GKW 1	
>>> Fachgruppe N		
Heros Delmenhorst 34/34	MLW IV	
	Anhänger Lichtmast	
>>> OV-Stab		
Heros Delmenhorst 86/25	MTV OV	
Heros Delmenhorst 86/31	IKW	evtl. a.D?
		
Hude-Bookholzberg (ZTr, B, N, E)	Harmenhauser Straße 3	27777 Ganderkesee
>>> Zugtrupp		
Heros Hude-Bookholzberg 21/10	MTW ZTr	
>>> Bergungsgruppe B1		
Heros Hude-Bookholzberg 22/51	GKW	
	Anhänger Wechselbrücke	
>>> Fachgruppe N		
Heros Hude-Bookholzberg 24/53	GKW II	Baujahr 1985
>>> Fachgruppe Elektroversorgung		
Heros Hude-Bookholzberg 32/43	LKW Lbw	
	Anhänger NEA 175 kVA	
>>> öGA Rüstsatz Bahn		
>>> öGA Gafferwand		
>>> OV Stab		
Heros Hude-Bookholzberg 86/21	PKW OV	
Heros Hude-Bookholzberg 86/25	MTW OV	Jugend
Heros Hude-Bookholzberg 32/32	MLW II	Unimog öGA
	Anhänger NEA 9 kVA der ASDN	
	Mehrzweckboot	
	Schlauchboot auf Trailer	
		
Osterholz-Scharmbek (ZTr, B, N)	Am Binnenfeld 7	27711 Osterholz-Scharmbeck
>>> 1. Technischer Zug		
Heros Osterholz 21/10	MTW-TZ	
Heros Osterholz 22/51	GKW	
	Anhänger EGS	
>>> Fachgruppe N		
Heros Osterholz 24/34	MLW IV	
	Anhänger SEA 50 kVA	
>>> OV Stab		
Heros Osterholz 86/21	PKW	
Heros Osterholz 86/26	MTW	
	Anhänger	
		
Wardenburg (ZTr, B, N, SB (A), O(C), I)	Rheinstraße 16	26203 Wardenburg
>>> 1. Technischer Zug		
Heros Wardenburg 21/10	MTW	
Heros Wardenburg 22/51	GKW I	
>>> Fachgruppe N		
Heros Wardenburg 24/55	MzGW	Neufahrzeug 10/2021
	LKW Lbw?	Unklare Verteilung, wahrscheinlich der 38/43
