Freiwillige Feuerwehr Landkreis Rotenburg		
		
Kreisfeuerwehr		
Ortsfeuerwehr Hemsbünde	Dorfstraße 36	27386 Hemsbünde
Florian Rotenburg 34-4?-25	LF KatS	Neufahrzeug 09/2020
Florian Rotenburg 34-45-25	LF 8/6	
		
Ortsfeuerwehr Hemslingen	Bruchwiesenweg 40	27386 Hemslingen
Florian Rotenburg 34-21-31	TLF 16/24	Bj. 1992
Florian Rotenburg 34-46-31	HLF 10	Bj. 2013
	FwA-Log	
		
Ortsfeuerwehr Söhlingen	Bruchwiesenweg 40	27386 Hemslingen
Florian Rotenburg 34-40-33	TSF	Bj. 1999
		
Ortsfeuerwehr Kirchwalsede	Süderwalseder Straße	23786 Kirchwalsede
Florian Rotenburg 34-17-41	MTW	2019 aus Bothel übernommen
Florian Rotenburg 34-21-41	TLF 3000	Neufahrzeug 2022
Florian Rotenburg 34-46-41	HLF 10	
	FwA-Schlauch	
		
Ortsfeuerwehr Süderwalsede	Im Dorf 3	27386 Süderwalsede
Florian Rotenburg 34-40-43	TSF	
		
Ortsfeuerwehr Westerwalsede	Zur Beekwiese 2	27386 Westerwalsede
Florian Rotenburg 34-40-44	TSF	Bj. 1994
		
Freiwillige Feuerwehr Samtgemeinde Fintel		
Ortsfeuerwehr Fintel	Pferdemarkt 29	27389 Fintel
Florian Rotenburg 35-17-21	MTW	Neufahrzeug 2009
Florian Rotenburg 35-20-21	TLF 8/18	Bj. 1993
